K05692	ko05410;ko04810;ko05205;ko04714;ko04919;ko04921;ko04611;ko04510;ko04390;ko04530;ko05412;ko04145;ko05418;ko04015;ko05414;ko04391;ko04670;ko05225;ko05130;ko05131;ko05100;ko05132;ko05164;ko04745;ko04520;ko04210;ko05110;ko05416
K05573	ko01100;ko00190
K08744	ko01100;ko00564
K00772	ko01100;ko00270
K00778	ko01100;ko00510;ko00514
K12828	ko03040
K19647	ko01120;ko00760
K08372	ko02020
K05574	ko01100;ko00190
K02689	ko01100;ko00195
K09835	ko01100;ko01110;ko00906
K09834	ko01100;ko01110;ko00130
K10439	ko02010;ko02030
K09836	ko00906
K09833	ko01100;ko01110;ko00130
K10924	ko05111
K07512	ko01100;ko01212;ko00062
K07513	ko01100;ko01110;ko01212;ko03320;ko01130;ko00280;ko00071;ko04146;ko00592;ko01040
K09839	ko01100;ko01110;ko00906
K09838	ko01100;ko01110;ko00906
K07516	ko01100;ko01120;ko01212;ko01200;ko00650;ko00071;ko00362
K10213	ko01100;ko00230;ko00240
K10747	ko03420;ko03030;ko03430;ko03410
K10746	ko03430
K10217	ko01100;ko01120;ko00362;ko01220;ko00622;ko00380
K10216	ko01100;ko01120;ko00362;ko01220;ko00622;ko00643
K10743	ko03030
K10742	ko03030
K10218	ko01120;ko00362;ko00660
K01912	ko01120;ko05111;ko00360
K13623	ko00564
K01911	ko01100;ko01110;ko00130
K01916	ko01100;ko00760
K01914	ko01100;ko01110;ko01230;ko00250;ko00460
K01915	ko01100;ko01120;ko02020;ko01230;ko00250;ko00630;ko00220;ko00910;ko04727;ko04724;ko04217
K01918	ko01100;ko01110;ko00770;ko00410
K01919	ko01100;ko00270;ko00480
K13621	ko00564
K10697	ko02020
K07775	ko02020
K18682	ko03018
K05934	ko01100;ko00860
K05936	ko01100;ko00860
K05939	ko00564;ko00071
K00170	ko01100;ko01120;ko01130;ko01200;ko00620;ko00010;ko00020;ko00680;ko00650;ko00640;ko00720;ko00633
K00175	ko01100;ko01120;ko01130;ko01200;ko00620;ko00010;ko00020;ko00650;ko00720
K00174	ko01100;ko01120;ko01130;ko01200;ko00620;ko00010;ko00020;ko00650;ko00720
K07177	ko02024
K03474	ko01100;ko00750
K00376	ko01120;ko00910
K00371	ko01120;ko00910;ko02020
K00370	ko01120;ko00910;ko02020
K07178	ko03008
K00372	ko01120;ko00910
K01358	ko04112;ko04212
K05602	ko01100;ko01110;ko01230;ko00340
K08498	ko04130
K05603	ko00340
K01354	ko05142;ko05143
K10704	ko04624
K07897	ko04145;ko04144;ko04138;ko04140;ko05152;ko05146;ko05132;ko04137
K14548	ko03008
K05853	ko04020;ko04022;ko04972;ko05010
K10109	ko02010
K05850	ko04020;ko04022;ko04261;ko04972;ko04024;ko04925;ko04970
K14334	ko00362
K05606	ko01100;ko01120;ko01200;ko00630;ko00720;ko00280;ko00640
K14333	ko01120;ko00627;ko00362
K15555	ko02010;ko00920
K15554	ko02010;ko00920
K15552	ko02010;ko00920
K02917	ko03010
K01826	ko01120;ko01220;ko00350
K01822	ko01100;ko01120;ko00140;ko00984
K01823	ko01100;ko01110;ko01130;ko00900
K01820	ko01120;ko00051;ko00040
K01821	ko01100;ko01120;ko00362;ko01220;ko00622;ko00621
K03800	ko01100;ko00785
K04079	ko05200;ko04141;ko05215;ko04217;ko04151;ko04621;ko05418;ko04626;ko04914;ko04915;ko04657;ko04612;ko04659
K00511	ko01100;ko01110;ko01130;ko00100;ko00909
K00510	ko01100;ko01110;ko00860;ko04066;ko04216;ko05225;ko05206;ko04978;ko05418;ko05200
K03801	ko01100;ko00785
K00515	ko01100;ko00830
K00514	ko01100;ko01110;ko00906
K09291	ko05200;ko03013;ko05216
K03626	ko04928
K02929	ko03010
K00995	ko01100;ko00564
K00997	ko00770
K00991	ko01100;ko01110;ko01130;ko00900
K00990	ko02020
K00993	ko01100;ko01110;ko00564;ko00565;ko00440
K00992	ko01100;ko00520
K05581	ko01100;ko00190
K05580	ko01100;ko00190
K18233	ko02010
K05582	ko01100;ko00190
K05585	ko01100;ko00190
K05584	ko01100;ko00190
K19312	ko01120;ko01130;ko01200;ko00630;ko00640;ko00280
K03151	ko01100;ko00730;ko04122
K02931	ko03010
K14209	ko04138
K02933	ko03010
K02932	ko03010
K02935	ko03010
K02934	ko03010
K02937	ko03010
K02936	ko03010
K15889	ko01120;ko01130;ko00900
K15888	ko00900
K03621	ko01100;ko01110;ko00564;ko00561
K13925	ko05100
K14205	ko02020;ko05150;ko01503
K14207	ko04724;ko04727;ko04974
K01568	ko01100;ko01110;ko01130;ko00010
K00200	ko01100;ko01120;ko01130;ko01200;ko00680
K04998	ko04921;ko04725
K00208	ko01100;ko01130;ko01212;ko00061;ko00780;ko00333
K01000	ko01100;ko01502;ko00550
K01001	ko01100;ko00510
K04523	ko04141
K01004	ko01110;ko00564
K01006	ko01100;ko01120;ko01200;ko00620;ko00710;ko00720
K14597	ko00906
K01008	ko01100;ko00450
K05034	ko04727
K03628	ko03018
K08295	ko01120;ko00627
K09584	ko04141
K13481	ko01100;ko01120;ko00230
K03092	ko02020;ko05111
K05767	ko04810
K13485	ko01100;ko00230
K08653	ko04141
K14442	ko03018
K10794	ko00330
K13311	ko01130;ko00523
K14449	ko01120;ko01200;ko00720;ko00630;ko00660
K18123	ko01100;ko00630;ko00330
K18122	ko01100;ko01200;ko00650
K01134	ko04142;ko00600
K01135	ko01100;ko04142;ko00531
K01136	ko01100;ko04142;ko00531
K01137	ko01100;ko04142;ko00531
K01130	ko00600;ko00140
K01565	ko01100;ko04142;ko00531
K01132	ko01100;ko04142;ko00531
K14683	ko04928
K02732	ko03050
K02731	ko03050
K02730	ko03050
K15423	ko04922
K01139	ko00230
K02113	ko01100;ko00190;ko00195
K02112	ko01100;ko00190;ko00195
K02111	ko01100;ko00190;ko00195
K02110	ko01100;ko00190;ko00195
K02117	ko01100;ko00190
K02115	ko01100;ko00190;ko00195
K02114	ko01100;ko00190;ko00195
K11262	ko01100;ko01110;ko01212;ko00640;ko00061;ko00620;ko04152;ko04922;ko04910;ko00254
K02119	ko01100;ko00190
K02118	ko01100;ko00190
K03464	ko01100;ko01120;ko01220;ko00362
K03465	ko01100;ko00240;ko00670
K01649	ko01100;ko01110;ko01230;ko00620;ko01210;ko00290
K12848	ko03040
K12849	ko03040
K12844	ko03040
K12845	ko03040;ko03008
K01640	ko01100;ko00650;ko00280;ko00072;ko00281;ko04146
K01641	ko01100;ko01110;ko01130;ko00650;ko00280;ko00900;ko00072
K12840	ko03040
K01647	ko01100;ko01110;ko01120;ko01130;ko01230;ko01200;ko00630;ko01210;ko00020
K01644	ko02020
K01890	ko00970
K05341	ko00500
K02594	ko00620
K03868	ko03420;ko05200;ko04310;ko04141;ko04066;ko05211;ko04120;ko04110;ko04341;ko04114;ko04350;ko04111;ko04710
K03869	ko04120;ko04341;ko04340
K03863	ko01120;ko00627
K06119	ko01100;ko00561
K14066	ko01100;ko01110;ko01130;ko00900
K14067	ko01120;ko01200;ko00680;ko00630
K02841	ko01100;ko00540
K03515	ko03460
K02843	ko01100;ko00540
K03517	ko01100;ko00760
K03510	ko03460
K02032	ko02024
K02847	ko01100;ko00540
K03884	ko01100;ko00190;ko05012;ko04723;ko04714
K02033	ko02024
K03882	ko01100;ko00190;ko05012;ko04723;ko04714
K03883	ko01100;ko00190;ko05012;ko04723;ko04714
K03880	ko01100;ko00190;ko05012;ko04723;ko04714
K03881	ko01100;ko00190;ko05012;ko04723;ko04714
K02034	ko02024
K03889	ko01100;ko00190
K02209	ko03030;ko04111;ko04113;ko04110
K06034	ko01120;ko00680
K02204	ko01100;ko01110;ko01120;ko01230;ko00260
K02203	ko01100;ko01110;ko01120;ko01130;ko01230;ko00260;ko00680
K02201	ko01100;ko00770
K06062	ko05203;ko05166;ko04919;ko04330
K09739	ko00790
K00917	ko01100;ko00052
K12992	ko02025
K07179	ko03008
K12990	ko02025;ko02024
K17744	ko01100;ko01110;ko00053
K17748	ko00400
K17749	ko00400
K03083	ko05169;ko04110;ko05166;ko05160;ko05165;ko04310;ko04151;ko05200;ko04341;ko04150;ko04910;ko04340;ko04390;ko01521;ko05162;ko04917;ko05224;ko05225;ko04728;ko05226;ko04722;ko05164;ko04662;ko04932;ko04510;ko05215;ko05213;ko04012;ko04062;ko04660;ko05210;ko04657;ko05010;ko05217;ko04711;ko04919;ko05167;ko04931;ko04550;ko04360;ko04934;ko04916
K10927	ko05111
K03242	ko03013
K03243	ko03013
K03245	ko03013
K03246	ko03013
K03247	ko03013;ko05162
K03248	ko03013
K03249	ko03013
K12196	ko04144;ko04217
K01426	ko01120;ko00330;ko00380;ko00643;ko00627;ko00360
K12198	ko04144;ko04217
K12199	ko04144
K16164	ko01100;ko01120;ko00350
K03644	ko01100;ko00785
K12200	ko04144
K13719	ko04141
K03648	ko03410;ko05340
K03649	ko03410
K13917	ko03015
K07181	ko05111
K13919	ko00640
K06215	ko00750
K09936	ko02024
K07344	ko02024
K07342	ko04145;ko04141;ko05110;ko03060
K11647	ko04714;ko05225
K11646	ko01110;ko01130;ko00400
K11645	ko01100;ko01110;ko01130;ko01120;ko01230;ko00680;ko01200;ko00030;ko00010;ko00051;ko00710
K11644	ko05016;ko04139;ko05202;ko04919
K11643	ko05165;ko05203
K11649	ko04714;ko05225
K10380	ko04624;ko05205
K10597	ko04120;ko04141
K10590	ko04120
K10592	ko04120
K11518	ko05014
K06966	ko00230;ko00240
K10599	ko04120;ko03040
K06965	ko03015
K00748	ko01100;ko00540
K00743	ko00601
K11340	ko04714;ko05225
K10926	ko05111
K11749	ko02024;ko04112
K10536	ko01100;ko00330
K07509	ko01100;ko01110;ko01212;ko01130;ko00280;ko00071;ko00062
K05816	ko02010
K16431	ko01130;ko01059;ko01055
K09808	ko02010
K02643	ko01100;ko00195
K10914	ko02020;ko02024;ko05111;ko02025;ko02026
K10771	ko03410
K10773	ko03410
K10774	ko00350
K02641	ko01100;ko00195
K08929	ko02020
K02640	ko01100;ko00195
K01900	ko01100;ko01110;ko01120;ko01130;ko01200;ko00640;ko00020
K01903	ko01100;ko01110;ko01120;ko01130;ko01200;ko00640;ko00720;ko00020;ko00660
K01902	ko01100;ko01110;ko01120;ko01130;ko01200;ko00640;ko00720;ko00020;ko00660
K01905	ko01100;ko01120;ko00640;ko00620;ko00010
K01904	ko01100;ko01110;ko00360;ko00130;ko00940
K01907	ko00280;ko00650
K01906	ko01100;ko00780
K11353	ko01100;ko05016;ko05012;ko04714;ko05010;ko00190;ko04932;ko04723
K00411	ko01100;ko00190;ko02020;ko05010;ko04932;ko05012;ko05016;ko04714;ko04260
K19745	ko01100;ko00640
K18698	ko01501
K18697	ko00564
K18696	ko00564
K07769	ko02020
K00413	ko01100;ko00190;ko02020;ko05010;ko04932;ko05012;ko05016;ko04714;ko04260
K18693	ko01110;ko00564;ko00561
K05921	ko01120;ko01220;ko00350
K12867	ko03040
K00698	ko00520
K00692	ko01100;ko00500;ko02020
K00341	ko01100;ko00190
K00342	ko01100;ko00190
K00691	ko01100;ko00500
K00696	ko01100;ko00500
K00697	ko01100;ko00500
K00695	ko01100;ko00500
K02454	ko05111;ko03070
K08503	ko04130
K08500	ko04130
K02455	ko05111;ko03070
K08506	ko04130
K05827	ko01100;ko01230;ko01210;ko00300
K05825	ko01100;ko01130;ko01210;ko00300
K19243	ko01100;ko01120;ko01110;ko01130;ko01200;ko00030
K05828	ko01100;ko01110;ko01230;ko01210;ko00300;ko00220
K05829	ko01100;ko01110;ko01230;ko01210;ko00300;ko00220
K14327	ko03015;ko03013
K14326	ko03015;ko03013
K14325	ko03015;ko03013
K19244	ko01100;ko00430;ko00250
K00524	ko01100;ko00230;ko00240
K00525	ko01100;ko00230;ko00240
K00526	ko01100;ko00230;ko00240
K00527	ko01100;ko00230;ko00240
K01839	ko00230;ko00030
K01838	ko00500
K00522	ko04217;ko04216;ko04978
K00523	ko00520
K01835	ko01100;ko01110;ko01120;ko01130;ko00230;ko00520;ko00500;ko00030;ko00052;ko00010;ko00521
K01834	ko01100;ko01110;ko01120;ko01130;ko01230;ko01200;ko00010;ko00680;ko00260;ko05230;ko04922
K01836	ko01100;ko01130;ko00520
K12865	ko03040
K00529	ko01120;ko00360;ko00071;ko01220
K01279	ko04142
K07709	ko02020
K02709	ko01100;ko00195
K02900	ko03010
K00796	ko01100;ko00790
K00027	ko01200;ko00620;ko02020
K09020	ko01100;ko00240
K01342	ko02024
K02908	ko03010
K02909	ko03010
K08218	ko01501
K02904	ko03010
K00793	ko01100;ko01110;ko00740
K17900	ko01100;ko00561;ko04138
K02907	ko03010
K17906	ko04138;ko04140;ko04136
K02902	ko03010
K00230	ko01100;ko01110;ko00860
K00231	ko01100;ko01110;ko00860
K00232	ko01100;ko01110;ko00071;ko01212;ko04146;ko03320;ko01040;ko00592;ko04024
K10843	ko03420;ko03022
K00234	ko01100;ko01110;ko01120;ko01130;ko01200;ko00190;ko00020;ko05010;ko04932;ko05012;ko05016;ko04714
K00023	ko01120;ko01200;ko00630;ko00650
K15637	ko04217;ko04137;ko04668
K15634	ko01100;ko01120;ko01110;ko01130;ko01200;ko01230;ko00260;ko00680;ko00010
K00022	ko01100;ko01110;ko01120;ko01130;ko00650;ko00280;ko00071;ko01212;ko00310;ko00380;ko00930;ko00281;ko00062
K15633	ko01100;ko01120;ko01110;ko01130;ko01200;ko01230;ko00260;ko00680;ko00010
K02694	ko01100;ko00195
K02696	ko01100;ko00195
K15855	ko01100;ko00520
K15852	ko02024
K02691	ko01100;ko00195
K02692	ko01100;ko00195
K02693	ko01100;ko00195
K01016	ko00140
K14585	ko01100;ko01120;ko01220;ko00626
K01014	ko05204
K02698	ko01100;ko00195
K01012	ko01100;ko00780
K01011	ko01100;ko01120;ko00270;ko00920;ko04122
K00836	ko01100;ko01120;ko01230;ko00260;ko01210
K00835	ko01100;ko01110;ko01130;ko00290
K00833	ko01100;ko00780
K00830	ko01100;ko01110;ko01120;ko01130;ko01200;ko00260;ko00630;ko00680;ko00250;ko04146
K00831	ko01100;ko01120;ko01130;ko01200;ko01230;ko00260;ko00680;ko00750
K18118	ko01100;ko01120;ko01110;ko01130;ko01200;ko00650;ko00620;ko00020
K12869	ko03040
K14454	ko01100;ko01120;ko01110;ko01130;ko01200;ko01230;ko00400;ko00220;ko00350;ko01210;ko00360;ko00250;ko00950;ko00960;ko00270;ko00330;ko00710
K14457	ko00561;ko04975
K01120	ko00230
K01126	ko00564
K08322	ko01100;ko00040
K08323	ko01100;ko00040
K01129	ko00230
K15986	ko00190
K15987	ko00190
K02471	ko02010
K02472	ko05111;ko00520
K02473	ko01100;ko00520
K02474	ko00520
K01659	ko00640
K01658	ko01100;ko01110;ko01130;ko01230;ko00400;ko02024;ko02025;ko00405
K12858	ko03040
K13587	ko02020;ko04112
K12852	ko03040
K01653	ko01100;ko01110;ko01130;ko01230;ko00650;ko01210;ko00290;ko00770;ko00660
K01652	ko01100;ko01110;ko01130;ko01230;ko00650;ko01210;ko00290;ko00770;ko00660
K12857	ko03040
K01654	ko01100;ko00520
K01657	ko01100;ko01110;ko01130;ko01230;ko00400;ko02024;ko02025;ko00405
K12854	ko03040
K02874	ko03010
K02876	ko03010
K02877	ko03010
K02870	ko03010
K02871	ko03010
K02872	ko03010
K02873	ko03010
K03523	ko02010
K02878	ko03010
K02879	ko03010
K02052	ko02024
K02053	ko02024
K03509	ko03460;ko01524
K02054	ko02024
K02055	ko02024
K03895	ko01120;ko00310
K18978	ko01100;ko01120;ko01200;ko00030;ko00010
K03891	ko01100;ko00190
K03890	ko01100;ko00190
K02276	ko01100;ko00190
K02277	ko01100;ko00190
K02274	ko01100;ko00190
K02275	ko01100;ko00190
K05343	ko01100;ko00500
K05342	ko01100;ko00500
K02421	ko02040
K03476	ko01100;ko01120;ko00053
K02420	ko02040
K03473	ko01100;ko00750
K03471	ko03030
K03470	ko03030
K18806	ko05200;ko05217;ko04340
K03099	ko05160;ko05165;ko04151;ko05200;ko04150;ko04910;ko01521;ko04917;ko05224;ko05225;ko05205;ko05226;ko04722;ko04662;ko04510;ko04714;ko05215;ko05213;ko04012;ko04062;ko04660;ko05210;ko05034;ko04650;ko04320;ko04068;ko04010;ko04014;ko05221;ko04013;ko04912;ko04540;ko04072;ko05223;ko05211;ko05220;ko05214;ko04810;ko05231;ko04915;ko04664;ko05206;ko01522;ko04926;ko04630
K18800	ko01100;ko01110;ko00130
K03094	ko04114;ko04120;ko04110;ko04111;ko05168;ko04310;ko05200;ko04341;ko04350;ko04141;ko04710
K17754	ko00930
K12501	ko00130
K06063	ko05203;ko05169;ko04330;ko03040
K17751	ko05416;ko04261;ko04260
K17750	ko00400
K02304	ko01100;ko01110;ko01120;ko00860
K02302	ko01100;ko01110;ko01120;ko00860
K02303	ko01100;ko01110;ko01120;ko00860
K03257	ko03013
K03254	ko03013
K03253	ko03013
K03252	ko03013
K03251	ko03013
K03250	ko03013;ko05160
K04040	ko01100;ko01110;ko00860
K12182	ko04144;ko04145
K12188	ko04144
K03652	ko03410
K03651	ko00230;ko02025
K03657	ko03420;ko03430
K03655	ko03440
K03654	ko03018
K08692	ko01120;ko01200;ko00630;ko00680
K10848	ko03420;ko03460
K08690	ko01100;ko01120;ko01220;ko00621
K04787	ko01053
K06688	ko04120
K05710	ko01120;ko01220;ko00360
K06685	ko04111;ko04390;ko04391;ko04392
K05711	ko01120;ko01220;ko00360
K13920	ko00640
K13924	ko02020;ko02030
K05712	ko01120;ko01220;ko00360
K05713	ko01120;ko01220;ko00360
K00248	ko01100;ko01110;ko01120;ko01200;ko00650;ko00280;ko00071;ko01212
K06208	ko01100;ko01110;ko01130;ko01230;ko00400
K07374	ko04145;ko04540;ko05130;ko04210;ko04530
K07375	ko04145;ko04540;ko05130
K07376	ko04540;ko04714;ko04611;ko04923;ko04713;ko04730;ko04970;ko04270;ko04022;ko04740
K11984	ko03040
K06597	ko02020
K06596	ko02020;ko02025
K06598	ko02020;ko02025
K10582	ko04120
K10580	ko04120;ko04624
K07573	ko03018
K10589	ko04120
K18590	ko01100;ko00790;ko00670
K18592	ko01100;ko00430;ko00460;ko00480;ko00590
K00759	ko01100;ko00230
K00758	ko01100;ko00240;ko00983;ko05219
K00750	ko01100;ko00500
K00757	ko01100;ko00240;ko00983
K00756	ko01100;ko00240
K06001	ko01100;ko01110;ko01130;ko01230;ko00260;ko00400
K11188	ko01100;ko01110;ko00940
K09817	ko02010
K09816	ko02010
K09815	ko02010
K09812	ko02010
K09811	ko02010
K09810	ko02010
K12815	ko03040
K10764	ko01100;ko00920;ko00270
K00966	ko01100;ko01110;ko00520;ko00051
K11335	ko01110;ko00860
K07889	ko04145;ko04144;ko04014;ko05152;ko04962;ko05146
K01938	ko01100;ko01120;ko01200;ko00720;ko00670
K01939	ko01100;ko00230;ko00250
K01934	ko01100;ko00670
K01935	ko01100;ko00780
K01937	ko01100;ko00240
K01930	ko01100;ko00790;ko01523
K01933	ko01100;ko01110;ko00230;ko01130
K00356	ko00190
K15780	ko01100;ko01110;ko00230
K02690	ko01100;ko00195
K07794	ko02020
K07795	ko02020
K07793	ko02020
K05954	ko01130;ko00900
K05955	ko01130;ko00900
K00688	ko01100;ko01110;ko00500;ko04922;ko04931;ko04910;ko04217;ko02026
K07408	ko01100;ko00140;ko00830;ko04913;ko05204;ko00980;ko00380
K00681	ko01100;ko00480;ko00430;ko00460
K07407	ko00561;ko00052;ko00600;ko00603
K07404	ko01100;ko01120;ko01110;ko01200;ko01130;ko00030
K07405	ko01100;ko00500
K03582	ko03440
K12813	ko03040
K05831	ko01100;ko01230;ko01210;ko00300;ko00220
K05830	ko01100;ko01110;ko01130;ko01230;ko01210;ko00300;ko00220
K08515	ko04130
K08516	ko04130;ko04138
K12812	ko03040;ko03015;ko03013;ko05164
K01808	ko01100;ko01110;ko01120;ko01130;ko01230;ko01200;ko00030;ko00051;ko00710
K01809	ko01100;ko01110;ko01130;ko00520;ko00051
K13600	ko01100;ko01110;ko00860
K02938	ko03010
K01803	ko01100;ko01110;ko01120;ko01130;ko01230;ko01200;ko00051;ko00710;ko00010;ko00562
K01804	ko01100;ko00040
K01805	ko01100;ko00051;ko00040
K01807	ko01100;ko01110;ko01120;ko01130;ko01230;ko01200;ko00030;ko00710
K11183	ko02060
K13509	ko01100;ko01110;ko00564;ko00561;ko04072;ko04975
K01246	ko03410
K01247	ko03410
K01243	ko01100;ko01230;ko00270
K19340	ko02010
K19341	ko02010
K14266	ko01130;ko00404
K14267	ko01100;ko01120;ko01230;ko00300
K18213	ko03013
K02919	ko03010
K02918	ko03010
K02913	ko03010
K02912	ko03010
K02911	ko03010
K02910	ko03010
K19188	ko01120;ko00760
K02916	ko03010
K02914	ko03010
K00228	ko01100;ko01110;ko00860
K01338	ko04112
K00223	ko01100;ko01130;ko00100
K00222	ko01100;ko01110;ko01130;ko00100
K00220	ko01100;ko01110;ko01230;ko00400;ko00401
K02683	ko03030
K01799	ko01120;ko00650;ko00760
K01069	ko00620
K02686	ko03440
K02685	ko01100;ko03030;ko00230;ko00240
K17947	ko01130;ko00523
K01062	ko01100;ko01110;ko01130;ko00565
K01791	ko01100;ko00520;ko05111
