#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_93435_length_1834_cov_319.884205	90701.2130644	203842.760905	109147.257407	114850.12617	170763.141434	81870.1372573	135977.06717	212518.199631	137140.889054	149513.764176	249068.103941	154643.213101	228357.771628	98524.3241281	178798.101139	97831.3895095	99300.1684142	110000.82905	104869.993408	136347.73627
NODE_93584_length_1833_cov_2.348706	4017.55697493	7148.70417646	16753.7240451	12451.8685567	0.0	3210.91646363	1719.86448553	1664.9881115	4198.6596598	8872.38449974	19361.0351277	24434.6323422	21545.7570144	15322.7532017	36457.9167144	12449.8493119	11415.0925324	8048.08277336	29323.6033223	12846.4590456
NODE_93616_length_1832_cov_6.993810	9375.31445862	19703.8196545	25133.6248075	20378.5847168	20830.0658537	9633.72089527	13150.2009696	11382.0472058	12597.3890231	21765.3592307	74686.3686922	50161.0353988	49561.1653252	34010.7637251	65952.3743503	31127.7050695	21070.1512134	36220.325794	45117.7522483	28550.8761645
NODE_93668_length_1831_cov_47.461712	30462.5231137	10739.1390198	11819.3702863	8401.26724587	19443.8688717	6423.12925908	55893.7256457	50411.9874356	41533.337169	45958.5769844	13832.3079015	12863.2773653	15085.6386709	3924.82179816	1328.08605349	3461.62720523	2283.53195222	1519.60989541	4957.43435391	22843.2540646
NODE_93670_length_1831_cov_37.346847	36165.8480413	16050.8345102	8935.55270335	13587.5912304	32809.1570679	9634.69388863	54632.076011	67757.6411274	53194.9407445	35070.2991192	8299.38515099	6431.63868267	37032.8704301	7673.5523858	7729.7927078	2847.90524868	3599.68275618	7288.9731528	1329.23439233	23782.8706932
NODE_93660_length_1831_cov_150.934685	16300.708761	24619.9455178	74433.6294493	59783.2362468	42665.5136555	17360.5686286	54900.248611	35618.667182	40367.7099438	47765.2079547	83327.9409691	138626.799014	100884.434468	58248.6921125	80900.3935464	35208.1156285	51199.9197282	71479.3528011	133239.027749	54777.7211476
NODE_93766_length_1830_cov_3.531268	0.0	0.0	0.0	2264.91054941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7718.85118192	0.0	0.0	5955.22102987	2075.59224521	1141.89453272	0.0	1128.17092909	0.0
NODE_93819_length_1829_cov_6.909808	9378.36952513	18233.3347796	10148.0017125	16059.6906047	14998.9065357	3212.21365897	21375.2447768	12893.5561467	20622.9230855	18143.8383508	15457.7718769	69719.8245558	0.0	49725.1775366	36117.5500065	17372.6191629	18090.325865	30118.9337294	21805.1401192	14652.2379864
NODE_93854_length_1828_cov_302.679639	39962.705994	99446.0571595	104774.252314	111815.038188	90309.6698304	62042.3177128	77075.5034769	102204.618347	59767.3951841	68457.5180754	246873.350487	222468.832174	299434.055589	173462.999177	214362.315475	103430.872131	120977.620303	110347.239457	128450.181647	135577.33904
NODE_93860_length_1828_cov_47.652002	13368.1207947	13310.3643673	34328.7082781	25700.3281715	12460.3791837	3212.53890097	14716.5320253	17250.7282848	18180.6152301	8417.8915998	20147.1340901	9682.17476685	21239.3552895	29719.970631	65030.4954483	19668.9041179	16696.900023	40219.5423847	20025.1250227	26442.468163
NODE_93994_length_1826_cov_34.950875	12061.848907	13915.5817362	26204.9368407	21291.5826447	22842.0312803	12852.7649205	31249.7914202	47492.6067701	28863.5353734	41869.0369527	15223.8223215	29973.6083339	41643.7521571	19636.7560157	38129.535496	23258.3043372	30845.0759824	20135.6475477	18057.991534	11762.7165223
NODE_94053_length_1825_cov_106.020904	77557.7629125	82666.1845728	79354.3285192	80063.8448034	116535.862282	64098.5054958	136457.55309	128057.609867	102122.197309	113702.379889	112445.403449	114672.772722	142566.979601	90879.6922904	109005.533546	39974.3126318	38426.4944368	54247.0919438	54515.2733226	94578.2123041
NODE_94154_length_1824_cov_4.932165	0.0	0.0	0.0	1133.39560616	1390.09106701	0.0	0.0	0.0	0.0	0.0	2768.57248358	5149.45816945	0.0	2618.91136695	15493.4107727	4153.66796514	0.0	5370.68864216	7901.96826464	4286.4807311
NODE_94133_length_1824_cov_20.029395	0.0	1159.82828641	9783.69889735	5666.97611152	0.0	0.0	3290.08856665	0.0	0.0	4841.05496339	8305.71745073	59218.7661365	4313.81107943	37974.2208008	35754.0260144	17653.0852754	18282.7064102	13426.7235187	10159.6724212	11430.6152829
NODE_94405_length_1820_cov_15.827195	0.0	580.109286476	5593.42442283	5670.13148293	0.0	0.0	1645.68390916	0.0	0.0	0.0	4154.68185767	34774.9534067	4315.90075901	13101.3617123	21461.5568425	14543.6658676	16004.6470989	21492.2627577	9034.4832875	10006.3154388
NODE_94504_length_1819_cov_2.738095	1341.2349358	4061.11516171	0.0	1134.18565698	0.0	0.0	1645.84435267	0.0	4205.29713975	1210.94265505	1385.0462636	9204.83441233	6474.63643638	2620.61416767	3577.30765571	2077.87468912	9146.5560736	0.0	0.0	0.0
NODE_94630_length_1817_cov_3.215664	1341.53044326	1172.2272771	1398.8728812	0.0	0.0	0.0	0.0	1628.82942766	1402.08474193	2422.43086154	2770.70320739	9018.87553801	4317.47535777	1310.64954509	11926.9138577	4334.1853408	3430.74188489	4031.14251242	3388.96705807	2859.92240783
NODE_94755_length_1815_cov_5.284659	0.0	580.35633874	1399.21706216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1385.6569841	11598.4044395	0.0	0.0	10736.5264042	4157.42775031	0.0	2688.02609715	0.0	0.0
NODE_94939_length_1812_cov_30.472396	4026.82225516	1161.01087881	12597.6333549	5006.39250582	2784.50494186	0.0	4940.91900317	1731.84555609	9820.21331939	4847.60450924	5544.47460752	5248.23843063	0.0	2623.01665299	11933.3250415	5694.26821868	10298.1349023	4033.39104175	0.0	1430.7773712
NODE_95118_length_1809_cov_9.187571	0.0	580.654341456	4200.77636062	3407.34049759	0.0	0.0	0.0	1630.35797977	0.0	0.0	0.0	23213.1384956	2160.85278151	0.0	5968.59605326	11439.8908458	5723.16689785	6724.58077145	1130.58277418	2862.54030042
NODE_95162_length_1809_cov_2.473204	0.0	0.0	1400.25943015	0.0	0.0	1609.40079375	0.0	3260.71595954	1403.37208346	0.0	0.0	0.0	4321.70363556	1312.02560507	1193.71921065	0.0	0.0	0.0	1130.58277418	0.0
NODE_95121_length_1809_cov_6.616876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1429.09602171	1263.73286868	0.0	5288.13560266	0.0	0.0	1220.84669799	29119.719412	22892.6658296	4034.74960143	0.0	2862.54030042
NODE_95263_length_1807_cov_6.329338	2686.04403086	3503.63339674	2801.21441129	4544.40605743	0.0	4829.2056619	1647.78493908	0.0	0.0	2425.18207333	8513.64705919	18431.7205699	8867.86221279	9314.84767371	19325.2644959	3234.31579526	4644.57689159	6984.86009501	16909.4169127	1455.01883665
NODE_95325_length_1806_cov_5.847516	1343.17232512	0.0	0.0	0.0	0.0	0.0	0.0	1630.93440261	0.0	1741.18393507	0.0	1594.47263883	0.0	0.0	4440.8408782	1040.30845578	0.0	0.0	6753.18113514	2440.62907493
NODE_95373_length_1805_cov_37.777714	12089.9034277	16844.7954002	15410.5317994	20455.6360611	9754.70208886	3220.14082897	42850.913762	65245.1296827	33696.4776544	43663.2570672	6936.00398619	5160.91039328	15133.4261307	15752.6460756	13136.6090788	6242.48938158	4580.65552774	5382.08876176	9048.39296682	12887.3643077
NODE_95572_length_1802_cov_44.850601	16787.9778983	6972.06913225	14014.8413927	14779.828921	15334.8771056	4831.72340339	24729.0511604	44056.1381065	22472.134754	24265.7106808	4163.00473338	14197.5513511	32440.8199057	9192.7076712	9557.01952022	8325.87750935	9164.50707464	10767.8321376	7919.80658611	14324.265704
NODE_95671_length_1801_cov_4.794387	9407.48362944	11729.0096487	9811.62146496	10233.6497815	15336.901246	17718.1722506	11541.3731195	22846.64053	9832.70210494	7280.54956217	31919.9515037	24427.9418768	41881.4402114	17074.4430662	45947.6441291	22945.6950722	15844.9624827	30961.0252255	27156.4465287	18623.7055611
NODE_95634_length_1801_cov_106.916953	4112.02478231	1842.99080594	2956.78826322	16622.9995511	0.0	0.0	3548.44938174	4947.14216158	1428.62631554	2558.29932814	60905.4553569	21936.6005748	18097.5086015	67823.7633597	37697.312435	15738.7167578	9551.97785909	14017.8125308	50034.4161345	14854.3688948
NODE_95847_length_1799_cov_2.498280	8065.37660344	15985.9850928	7010.06477586	13648.7691601	14613.2174896	14499.7253796	8245.48379298	17173.131681	14876.2428177	18205.5676316	53667.2706316	46481.2951129	64905.833867	31208.0920496	42269.4490598	15682.7232507	34011.4501167	25582.3106927	23273.0607394	22763.5297902
NODE_95905_length_1798_cov_4.147447	0.0	4713.78495326	1402.18883221	2515.26560609	1394.81823716	1611.24923583	0.0	4897.45896917	1405.16202519	4855.3782098	0.0	4041.59704312	2201.26217897	1313.94489969	5975.75051831	1041.16290192	0.0	0.0	1131.87251947	1433.09326888
NODE_95860_length_1798_cov_37.015491	12099.430433	17436.2290221	19630.6551595	18200.9668801	15342.9953108	6444.99857079	23089.6625159	34282.2179323	30913.5816517	21849.201097	37483.923449	29699.925104	58422.528939	31534.6775926	37049.656542	14576.2876778	35529.0634478	22892.0408234	19253.0857933	17197.1097332
NODE_95975_length_1797_cov_3.070034	5378.13345046	8627.64426449	29136.3153699	23913.3611443	11160.0229203	12103.4462936	11545.9864192	13061.4534569	19674.5771429	13308.4302528	53612.6219216	42710.5229976	46635.9412408	14433.7195826	37225.4417005	21679.2063148	20396.907199	15542.9516847	32402.7365627	24955.7994066
NODE_95983_length_1796_cov_702.750718	88749.2384339	198807.657528	172512.902828	163651.382497	136728.448605	70909.9083938	153412.049392	184515.101311	102600.870781	137196.143664	541556.916981	350026.207515	512948.012516	276002.347213	387313.709088	181199.886459	182272.450647	247829.177614	215100.70212	288118.776691
NODE_96099_length_1795_cov_3.089080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1388.76432162	6523.24903186	2164.60742378	2628.9467248	5999.90076591	5207.43202362	0.0	2694.10236852	6793.36544006	2867.18933381
NODE_96218_length_1793_cov_4.169160	1345.14419602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1214.54779045	0.0	10336.5919138	2165.15102129	1314.82714985	15545.4999495	2083.40469619	1146.77176674	1347.3605826	0.0	0.0
NODE_96181_length_1793_cov_700.941312	111646.898054	211651.956865	252553.874691	251581.735346	143761.836348	99950.1428564	148508.019025	261354.345763	171530.273021	194327.604235	619529.717347	471607.016894	608407.356746	403651.795883	474648.408217	234383.063477	206418.993102	250608.932944	281983.789665	368519.984069
NODE_96199_length_1793_cov_8.360759	6725.71755494	2325.84515048	5612.30858149	9212.96672895	1395.74543683	0.0	5207.2594926	11434.2524881	4217.95740753	6072.73726278	37505.1624995	51682.9614119	43303.0146946	21583.1290511	52615.536872	15625.5369792	21788.6722993	41768.1554907	36238.8804015	27832.0125785
NODE_96461_length_1789_cov_21.424452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4169.13889826	18567.4434977	6498.72011915	10524.2918793	48607.6385798	13547.7726289	6883.88565566	9435.85341643	10557.7122457	1434.60435119
NODE_96531_length_1788_cov_7.496249	16150.9276445	45510.5111818	37179.7484924	23173.4941744	36313.6978246	17742.4936232	24763.832504	68023.0849814	42654.729707	56749.2815538	117997.806351	98323.3372679	77869.7769969	61875.6777769	83312.1232273	27538.3497555	50062.2445504	48532.8340716	45875.9487245	42988.6424266
NODE_96629_length_1787_cov_3.073903	1346.0655018	1163.53621774	2808.29924796	2278.7370759	1396.86868086	3226.25192875	0.0	0.0	0.0	1215.39683978	0.0	0.0	4333.57399803	0.0	0.0	0.0	3442.75926656	2696.5797046	0.0	0.0
NODE_96601_length_1787_cov_10.653002	1346.0655018	9308.2897419	25274.6989507	24945.5605189	12571.8163726	3226.25192875	4953.26748159	8173.23656963	2813.96227151	2430.79536337	23630.528282	42669.2801258	26001.4439882	15790.7157338	62223.3253215	26058.852741	16066.2081702	22920.9256146	22663.6286929	19704.9741795
NODE_96705_length_1786_cov_3.057770	4038.65762584	11054.5699297	4212.98858071	4558.13740057	6985.28187081	9679.78497417	3302.51422994	11443.9173026	9850.03185217	7503.38881475	6950.95212817	7758.98951157	13002.3659987	2632.14304074	2421.10250901	0.0	4590.8905591	4045.33571854	7933.1102174	1435.11251708
NODE_96696_length_1786_cov_3.733102	10769.7531003	19781.8633324	23496.032648	26543.7429208	13970.5637416	11293.0840865	19815.0821878	24522.6782296	22514.3585192	20664.1753571	55607.6110253	37150.8229582	58510.6488969	52322.4609218	45573.9068174	15125.4809442	20119.3868228	20990.033224	10199.7118369	41750.2907516
NODE_96650_length_1786_cov_90.376083	55020.9630321	66914.472682	50555.8686843	87427.2522455	83823.3859582	38719.1431299	95662.3959846	102636.774512	73171.6668859	95572.6968445	110896.82348	101390.936501	105721.404918	55076.26243	91931.8998767	31061.7869575	39862.3376594	32087.8014183	38377.3369409	44488.4691693
NODE_96799_length_1785_cov_2.036994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2772.3175403	0.0	7897.50300851	3590.60716918	0.0	0.0	4045.80444075	2408.69745877	7176.40807653
NODE_96716_length_1785_cov_365.386127	86995.8026618	125003.445884	55740.0512072	63001.8998988	96409.8818171	50017.561519	103239.775913	115350.71886	78809.5995873	114997.473663	221485.559927	175834.439927	145990.127052	112481.425882	137336.984268	73261.9503047	65897.5334719	98932.2751163	88683.9876221	91960.3891986
NODE_96733_length_1785_cov_19.786127	0.0	0.0	0.0	5698.50100897	1397.24438452	0.0	0.0	0.0	0.0	1215.68149449	5561.39930298	41386.2942056	4334.67110954	15795.0040663	32315.4571795	26064.3111401	14922.1677218	9440.2097376	4533.68572994	11482.2529224
NODE_96726_length_1785_cov_29.424855	5385.49385057	4073.09583788	19663.1333816	19526.5717034	2840.04466377	1613.47024761	1722.08718869	15160.0727397	4405.83310911	1215.68149449	29754.6111498	79959.6237975	70750.8686339	74792.2974787	67544.6270616	41456.1712206	25252.9000238	20229.0222037	23801.8505368	28247.2998931
NODE_96872_length_1783_cov_42.072917	9426.78152302	21533.0369024	32312.0140621	27360.7928017	18169.085216	12910.5180562	16517.6065232	24531.6128986	14076.4863178	19455.4850916	65361.4562669	86267.439761	101890.613311	81931.6697567	106545.088764	47968.4014208	37367.3129197	35071.7612966	40441.8749265	41633.0341224
NODE_96939_length_1782_cov_50.588303	8081.0300823	2910.1279459	7025.25372444	7981.39896966	2795.62233894	0.0	8259.64430302	8178.19947474	7039.0802476	10944.9980409	6954.1465235	27169.6541343	82390.1164382	71106.5692765	10775.425938	12514.8132142	67747.9135689	2698.14186089	43083.7467981	12922.131667
NODE_96982_length_1782_cov_3.064852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2587.58593359	2168.16060914	0.0	9578.15781476	8757.25830135	1148.2700745	0.0	5668.9138135	1435.79178018
NODE_96951_length_1782_cov_11.542559	0.0	582.026273112	0.0	2983.51651038	1397.81029433	0.0	0.0	0.0	0.0	1247.40997617	3826.33610889	32941.6826751	9084.80408745	12473.3181205	14186.0275881	10208.6022162	5718.09221782	8699.96113695	7979.79253106	0.0
NODE_97055_length_1781_cov_3.024913	0.0	4656.61855611	1405.23087052	0.0	0.0	0.0	0.0	0.0	2815.96783503	0.0	0.0	1293.95109155	2168.43734483	0.0	4789.61425943	1043.01035325	0.0	1349.22744251	3401.71133579	1435.96215616
NODE_97071_length_1780_cov_654.151884	121243.42914	173474.45458	244541.853479	242933.719965	148208.122543	87174.0281159	135485.847845	237225.663843	118284.758815	158057.984075	609323.80833	392114.848414	509647.591189	302944.085523	410755.45202	167942.455912	212480.716962	206455.791611	257423.556215	328874.681546
NODE_97111_length_1780_cov_6.125797	5388.59666174	582.129649727	4216.23846022	3421.60216448	1398.1891096	0.0	0.0	1636.03986941	1408.15138689	2432.79593947	5564.60000632	1294.10822343	2168.71240344	0.0	1197.53718458	0.0	3445.63339797	2698.76772455	0.0	5744.53514243
NODE_97232_length_1778_cov_666.345328	119924.023544	175834.293806	229141.494718	195088.592621	130066.986277	88807.4621036	156997.450756	191463.384702	178878.044741	184936.149841	603898.835249	440104.367178	553163.058161	341176.869117	443188.451171	174237.985365	206787.574215	233497.905652	269955.499773	290168.261345
NODE_97400_length_1776_cov_8.930273	0.0	6124.48584474	7734.97678989	6847.22982966	1963.30098366	2064.13156891	11756.1746827	1968.14085623	3557.9711871	9777.8517375	5567.17848178	2589.48285098	4582.52011472	2635.74287711	1198.07539367	1043.562762	1149.09654866	0.0	3899.45964713	0.0
NODE_97403_length_1776_cov_7.919814	1347.77279368	0.0	2812.27962644	4564.82050936	0.0	4845.08750314	4958.83120371	8184.201703	4226.47878718	3650.92116684	32011.2742814	1294.74142549	4339.64471878	0.0	2396.15261386	2087.12378284	0.0	1350.01510721	4538.03869252	0.0
NODE_97407_length_1776_cov_6.641488	4043.32007736	582.336414472	1406.13981322	2282.4093203	2797.9021079	0.0	8264.72025987	6547.36170141	4226.47878718	6084.86693796	1391.79462045	5178.96752737	4339.64471878	0.0	2396.15261386	1043.562762	0.0	1350.01510721	3403.5299241	0.0
NODE_97558_length_1774_cov_5.049447	1348.08670099	1164.88128433	0.0	0.0	0.0	0.0	0.0	0.0	4227.49357471	1217.26311275	2784.2370132	9065.41718952	0.0	2636.46791997	21570.2377904	1043.78415138	1149.37305684	0.0	0.0	4311.49405649
NODE_97598_length_1773_cov_138.550640	62019.2232374	85626.5052583	98959.2432896	113029.370036	95167.64467	74315.4549631	155095.041873	104796.43636	108518.732838	115653.711171	205573.640022	136372.296655	220720.853326	114702.174854	130634.534445	64721.4767709	81615.3357095	67781.8405585	96464.4144811	109237.6153
NODE_97667_length_1772_cov_186.376820	48542.4441613	38726.8773415	42973.0984573	50237.696645	48990.0565239	22620.1996943	93913.8648555	67949.2141923	50686.441212	67754.6448612	17114.8464155	36718.5068479	31092.717849	21316.6787826	15767.9748161	8352.04692994	9653.11452392	8338.35880631	19438.2168871	14717.145991
NODE_97722_length_1772_cov_2.033197	8090.4076423	9903.27446087	26730.5570892	9135.03911341	8398.29605056	9694.37083931	16536.2508113	19651.7541946	9866.52732589	7305.31593901	16709.3091341	27202.9474475	23880.3101666	15823.1755903	22773.7337966	5220.02933121	9197.20615819	16207.7738149	15889.9669498	14375.0983602
NODE_98000_length_1767_cov_165.007009	1497.1613355	5760.71821508	11694.661365	17887.0734376	3702.55274261	4172.10435029	8472.55496625	12025.577385	0.0	5975.41364628	29115.5986797	82048.3316364	49680.7676603	48203.6228597	43565.5142623	34591.12531	33718.1738292	31986.6783773	18555.2492977	14451.9545246
NODE_98003_length_1767_cov_99.898949	55316.8188283	49538.6847258	47864.8999112	54850.9893142	56027.1363092	27482.3339506	102577.863782	67185.0454388	64876.4064831	85279.6546437	33438.1726691	51380.7537008	23895.7409107	30348.7826667	34779.6539662	15668.459315	20339.7034495	16217.3358733	18915.9171088	20137.2845892
NODE_97999_length_1767_cov_307.837033	18022.4464687	16629.7314905	33036.5025219	28524.4468558	12729.9280289	13193.0144594	11708.3312696	33057.8373462	14044.5613066	19805.140008	129894.977973	93214.8093675	89432.9766616	31937.9106503	66911.7079458	23906.2173362	34703.0979754	31310.8672334	28548.7431047	57234.5400084
NODE_98090_length_1766_cov_12.826417	4048.04815284	6994.32899991	9855.83076556	20572.1913775	1400.87091109	0.0	3309.30801151	6840.06787391	7052.64012623	4873.70771542	64097.3570572	66113.3466712	65178.6513	39590.8779782	58772.3224456	29250.9297212	9203.90717181	22977.2796106	39750.7076733	14445.5436254
NODE_98161_length_1765_cov_11.321053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2787.16898984	5186.00465051	8691.61442514	0.0	31188.8736203	11492.6705697	8054.40056109	4055.29474468	9086.86259675	1438.72548219
NODE_98136_length_1765_cov_381.584795	111686.161705	210304.110307	153184.809841	165537.555082	152162.462789	77614.1389423	157208.461553	227830.310426	111445.248734	155977.403986	457975.7034	372879.293172	462705.106047	276667.40475	391951.878895	157554.249991	169142.422097	176884.219404	232710.855216	232781.127178
NODE_98171_length_1765_cov_7.040936	0.0	0.0	5632.6427171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4180.75348476	11668.5113707	2172.90407643	5279.51937574	16794.0098499	0.0	11506.287007	1351.76429774	5679.29024685	8632.3566208
NODE_98179_length_1765_cov_4.669591	0.0	582.914286299	0.0	1143.06952055	0.0	0.0	0.0	0.0	0.0	0.0	9755.09344095	3889.50439494	0.0	0.0	15594.4368101	2089.57630991	0.0	2703.53044694	1135.85804937	0.0
NODE_98229_length_1764_cov_44.175541	29692.673257	20403.8238808	14083.4619629	13718.8965405	26623.9235023	8085.69114411	64544.9367451	75406.469603	49160.1158718	47530.0843966	9756.24128449	5186.64905792	26078.2355414	9240.44879651	5998.54526927	6269.40387125	9206.15413918	1351.92547673	4543.92582709	17266.8104263
NODE_98268_length_1764_cov_4.635459	0.0	2914.83270836	4225.03877706	8002.68872053	1401.25958765	1617.1388675	4964.99464922	3278.54186385	1410.87069455	3656.15957106	1478.34073027	18440.3572113	0.0	1422.30536015	7198.2550488	4179.60200437	0.0	5407.70190691	1187.58297379	3832.44123905
NODE_98250_length_1764_cov_10.031012	1349.66673647	2914.83270836	11266.7688176	9145.93102698	1401.25958765	1617.1388675	3309.99748368	1639.27093193	1410.87069455	3656.15957106	15331.2354576	27598.0913963	19967.21354	18480.8956653	36388.4935057	24319.9869933	19563.0760425	10815.4038138	11359.8136691	10325.0482747
NODE_98330_length_1763_cov_11.305621	2699.65217698	5247.17372815	1408.53088052	6860.47569753	5605.81244871	3234.63046738	4965.51357762	6557.90128091	18343.5586299	14626.4028711	1393.91249757	16858.7113996	8693.87595815	1320.2482902	34795.5476018	17765.2238406	4739.94778905	4056.25866326	14963.2770079	5756.30239162
NODE_98420_length_1762_cov_3.271822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3890.95784784	6521.25646791	2640.86666866	10799.8551468	6270.75492488	1151.0504081	4056.7414376	6817.37462166	2878.50119774
NODE_98407_length_1762_cov_3.987112	2699.97046648	583.073132615	0.0	1143.58323367	0.0	0.0	0.0	1639.68094498	0.0	1219.01383438	2788.15567194	9078.89983393	0.0	1320.43333433	5999.92053274	1045.12582081	2302.1008162	4056.7414376	1136.22880442	0.0
NODE_98450_length_1761_cov_30.068581	1654.99823347	0.0	9022.82407346	2488.4837336	1401.84285295	0.0	0.0	1782.68837438	0.0	0.0	0.0	46242.3581333	7154.96271954	18248.8642048	26074.5760186	19980.5800886	12139.0527695	15783.433572	13982.5734308	14559.6778382
NODE_98526_length_1760_cov_6.460997	1350.30457626	7581.32050924	2818.17863883	10295.3506693	1402.03733365	0.0	0.0	0.0	0.0	1219.30842986	1394.40821378	0.0	0.0	1320.80408922	0.0	0.0	4605.33322118	0.0	0.0	0.0
NODE_98566_length_1759_cov_162.883803	49967.2099219	47241.7685559	133881.239277	123562.819852	64502.6997949	42068.7061306	109287.036238	60690.9451177	76233.5883599	78045.2092761	82279.7764348	47604.8838166	100960.965011	51792.188533	80426.6304113	42864.0536378	34544.2358129	88255.3101751	40426.282451	53536.2054566
NODE_98695_length_1758_cov_6.005872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1394.7371974	16869.2532127	2174.8900916	2642.34887516	9604.2851261	8364.62448189	0.0	8117.35564367	20461.0729983	1439.95513083
NODE_98711_length_1758_cov_3.782149	2701.25117584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32078.9712895	2595.26930806	2174.8900916	1321.17443758	7203.21474858	5227.89030118	0.0	1352.89260728	1136.72647669	0.0
NODE_98656_length_1758_cov_116.250147	7913.3139696	10064.5240902	55382.2550115	59668.9255961	4475.72542688	9931.52540811	5899.15997223	35132.5051901	16697.5280395	13919.1185464	38028.5992425	78123.6653069	45627.9579337	63388.9015698	63253.3307035	26228.2190507	20473.0712412	37657.2455931	30425.7896059	32026.7250546
NODE_98786_length_1757_cov_4.082256	9455.50080422	16916.8113723	28193.0010849	29755.5819443	21039.3587447	6473.53746119	16562.1209433	26251.3225058	9884.557339	15856.7804268	68350.2739444	35652.2140594	76131.1190781	43604.8951439	70307.7015129	17114.2967441	28793.951412	31120.259249	35242.3788299	44644.0481923
NODE_98789_length_1757_cov_3.840776	6753.93010484	10500.0903986	7048.25027124	10300.0093479	12623.6142114	6473.53746119	8281.06047165	6562.83104569	11296.6376749	10977.7713194	12011.617951	27253.7517938	10875.8746889	17177.6868386	26810.1460538	8365.53184011	13821.0969515	5693.77552196	6821.10656162	27362.4818683
NODE_98774_length_1757_cov_4.881316	2701.57237757	1750.01450449	1442.2269412	0.0	0.0	1618.38396771	0.0	1640.70776142	1412.0803359	1219.75310462	5579.61399877	5191.19064587	4350.34987555	3964.08172583	20411.4596717	2091.3825294	2897.71564706	2706.10941978	2322.69682033	1440.130527
NODE_98977_length_1754_cov_311.473808	68698.4205882	75746.605559	201981.952272	154217.449913	60819.5741779	43710.8969734	67434.342044	86542.9278604	64746.4751886	80661.8673603	240976.506674	216700.348796	258774.340821	177527.040989	297388.405928	115135.532709	121769.342478	188566.5868	138338.506607	166884.303676
NODE_98980_length_1754_cov_94.197763	13378.9411344	38510.919084	39485.9601156	29769.0956489	42096.3873317	14570.2984619	23194.3019019	49239.8292635	33902.4280469	41486.7240858	120004.561834	140215.068751	106625.618993	95178.2447042	102092.693286	60669.8922334	44935.2075241	51434.6002216	54586.8554371	33135.2093991
NODE_99022_length_1754_cov_2.783991	0.0	0.0	0.0	2289.93029256	0.0	0.0	0.0	1641.32808853	0.0	1220.19742697	5581.60697903	5193.15096158	8704.13239155	14541.1214908	10809.8136707	4483.25027591	2304.37018605	5600.81237041	3411.67868819	23050.5802905
NODE_99109_length_1752_cov_10.851503	0.0	1167.21201347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1395.73530176	20777.8469148	6529.82221458	0.0	38443.8098815	14647.652641	3457.41130147	6769.3403043	10237.2936718	0.0
NODE_99200_length_1751_cov_3.472877	2703.50702564	2334.63895223	2821.55594294	4581.94899453	0.0	0.0	0.0	4925.85024044	2826.25002991	2441.29095845	15354.9253454	6493.89770516	32653.4234442	6612.40952386	8410.56050168	0.0	11526.1335521	1354.03168774	11376.0295625	7205.97131666
NODE_99195_length_1751_cov_3.804245	12165.7832878	15175.1557096	15518.5586202	17182.3091901	7019.02212672	3238.92339427	13258.093044	14777.5523925	8478.75008972	8544.51587975	27918.0459043	42859.7288134	52245.4756451	23804.6758168	25231.681505	12556.5037479	17289.2003281	12186.2833529	11376.0295625	24500.3024766
NODE_99262_length_1750_cov_4.829499	18926.8207987	17532.1750524	19370.367485	15354.2429791	16795.0320576	9717.85477419	16574.3741541	18509.0959527	16959.5992093	13732.8194511	40870.4728017	42711.9960008	31064.8007227	21592.1084583	29785.098081	27792.2590473	19912.2799158	20312.9246906	19875.4202952	19139.7596545
NODE_99230_length_1750_cov_33.620649	6759.57778213	768.747718237	4232.90102469	9165.29356603	1404.00273741	1619.64246236	6629.75028716	4926.47441959	9815.8984474	15870.3296809	4687.75481839	10391.5533376	4688.75028165	1322.67062806	5487.14638187	5637.30032971	10693.5910276	2708.38922446	1137.7279525	5765.48936478
