	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_61823_length_2495_cov_134.342213	47070.2446283	12250.8705377	44833.8761648	70035.0232361	26153.8115928	27548.5832033	263821.397587	135528.966548	127423.510524	134236.322646	82767.1021706	30457.2654735	52943.5026387	35705.5229923	74762.2379128	14847.7714677	38967.3791428	14011.1551673	16132.3205523	12184.9271344
NODE_62402_length_2478_cov_3.509286	2546.75887361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1315.01279327	9756.08604237	4076.82947057	11093.3842553	5669.04351587	3962.86261271	5417.46300104	1274.96146644	0.0	1355.20698044
NODE_62410_length_2477_cov_502.156069	206299.07193	28422.0635811	137292.262166	177911.573134	85099.5337692	68936.2408785	473104.258995	354599.610932	294973.156138	342252.682848	210647.561733	156043.449419	202900.012697	114639.20829	245228.260249	102698.744626	171201.790687	42076.1381837	85125.3483288	98935.8143691
NODE_62584_length_2472_cov_9.307406	6369.05471154	1114.83621187	10564.2549294	19131.3104826	6548.26950198	3064.64151013	22010.3883102	21590.7531837	13290.9516634	19530.114153	5261.83428268	4879.78432171	10195.8625432	11097.7936439	11341.823358	0.0	1083.87329653	6376.9867526	1076.77491279	1355.67938302
NODE_62799_length_2466_cov_20.415180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46918.5107005	0.0	3403.67472882	110038.025558	0.0	5103.3400656	115251.381186	7994.94682998
NODE_62835_length_2465_cov_227.503320	75032.4350714	18995.7899017	115893.199254	117616.997501	48479.6239254	38322.2351744	294132.056863	192855.380051	178869.358107	195432.546403	85538.7992549	74447.8796869	94998.0896535	56748.5090402	127077.518578	41638.1849363	76986.6067399	15310.9018438	18311.934153	44755.7321482
NODE_64312_length_2423_cov_3.793497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35618.1895401	0.0	0.0	1237.19494877	6823.87369324	4968.02596937	0.0	0.0	6477.6633777	0.0
NODE_65172_length_2399_cov_5.121160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46237.9632791	1225.44221078	0.0	0.0	7972.28879616	3979.65115495	0.0	2561.78845046	8648.37619402	0.0
NODE_65831_length_2381_cov_16.662081	6403.32511095	1679.26277739	11955.7734862	14980.2155911	6589.29004156	3080.02514655	12637.5912493	27916.9625386	21383.5469106	21947.6261567	6612.6636496	4907.43294478	10256.0888325	9926.9868469	13681.3437651	995.913114909	11988.9632844	1282.30926779	0.0	8179.12152383
NODE_66654_length_2360_cov_3.721475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2225.14666241	0.0	0.0	48993.6900746	0.0
NODE_67180_length_2345_cov_6.781659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10281.4163742	0.0	1142.60208791	27943.0785369	0.0	0.0	50966.8769058	0.0
NODE_68548_length_2309_cov_233.037267	87483.9597896	17414.1934733	60082.8588832	87168.9937385	38421.7480596	41757.8737043	257468.643146	177660.853407	178590.307817	174080.384983	93000.9335041	62871.5047526	119568.893384	32436.1821855	111082.811005	30002.8056812	60228.7977581	19323.3513337	30428.6484748	47936.4174335
NODE_68911_length_2300_cov_4.448552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1161.2370601	30575.5557408	1233.54371999	0.0	2496.82827192	12604.275416	1000.63626544	0.0	2577.98449268	8698.67637159	0.0
NODE_69256_length_2291_cov_7.386404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6192.68867867	0.0	0.0	29034.3725547	0.0	0.0	52220.9642433	0.0
NODE_69446_length_2287_cov_7.696237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6194.50624678	0.0	1146.80716059	24034.3329371	0.0	0.0	57674.9293995	0.0
NODE_70241_length_2268_cov_248.781744	12900.5996194	23080.8307156	36159.6411698	39955.110974	27911.6557971	21707.643215	28620.0681261	39073.4619356	32318.0794421	36077.394014	114571.721105	140942.630691	130268.168309	224030.763894	66597.7538076	51133.0659098	63694.3948169	81382.4487431	45759.0378288	74168.018836
NODE_70416_length_2264_cov_4.765505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1512.04926234	44213.5237113	1236.69392233	0.0	1328.81621021	17545.1524783	3008.58074395	0.0	1292.14052602	4359.10602101	0.0
NODE_70651_length_2259_cov_3.885209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1164.51912136	35992.3456902	1237.14133058	0.0	0.0	4595.69776632	2006.34996421	0.0	1292.58777664	3270.36765882	0.0
NODE_70617_length_2259_cov_232.563975	76160.4411671	16333.2867178	67615.9568692	101586.101537	31921.9485375	29477.2983539	264071.605923	150703.526073	144769.308122	184815.799029	63986.3906517	58145.6471809	55867.0115067	35069.2929715	105070.261887	19060.3301967	57141.733429	20002.3845321	26162.9481751	37743.389972
NODE_70753_length_2257_cov_3.745686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31997.5957309	0.0	0.0	0.0	17236.1703906	3009.90627633	0.0	0.0	5451.3088783	0.0
NODE_70830_length_2255_cov_6.051818	0.0	1126.67496732	1340.57236417	12972.9244634	1330.50816594	0.0	0.0	0.0	0.0	0.0	0.0	4950.00100515	0.0	2505.76148917	20686.1750085	21332.3462081	0.0	5171.78138398	8188.65750137	0.0
NODE_71452_length_2241_cov_3.311985	1292.46652871	563.76315995	1342.02258541	1082.39918095	2664.03488391	0.0	0.0	3132.02796358	1349.17847812	1166.00285647	1334.71323679	1238.76816631	2071.98712348	1254.31322574	0.0	2008.64680597	2200.59876862	0.0	3274.15228594	1376.11979626
NODE_71993_length_2229_cov_4.755750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37403.5235847	1239.87165292	0.0	3766.67447394	8058.83410587	1005.10030353	0.0	1295.31281056	3276.71333796	0.0
NODE_72125_length_2226_cov_7.919853	11644.5006498	564.227168776	1343.59999337	5419.17819948	8001.96031641	0.0	7970.68975482	6271.0368462	4051.95111092	11672.6139211	4008.37286885	3720.44756818	0.0	6279.36005971	1151.49985181	0.0	0.0	1295.59159179	0.0	0.0
NODE_72212_length_2224_cov_3.399262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34744.1564611	2480.66818622	0.0	2512.16324625	13819.9014736	3016.28176887	0.0	1295.77597317	4370.38571508	0.0
NODE_72349_length_2221_cov_2.960757	0.0	7336.9729519	0.0	0.0	1334.21438633	1555.28982851	0.0	0.0	1351.14638923	2335.37100154	0.0	0.0	0.0	0.0	0.0	2011.2470351	0.0	23328.9921006	1092.81234486	0.0
NODE_72580_length_2215_cov_4.451852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40115.1669994	1241.17480899	2076.18368173	1257.03200861	9219.02160386	0.0	0.0	0.0	8745.97700494	0.0
NODE_72610_length_2214_cov_7.533580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2076.34800003	0.0	0.0	29176.4725145	0.0	2593.41822302	54665.9871549	1378.83295101
NODE_72710_length_2212_cov_4.449699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36111.4269149	0.0	0.0	0.0	9220.95160157	2012.43499471	0.0	2593.79492237	5467.32747242	0.0
NODE_73230_length_2200_cov_264.287179	101672.15338	19776.6183921	121352.862085	185180.673263	73037.6904862	73201.7614734	450998.779375	294994.413819	211398.659375	267775.301181	112444.193977	104386.633816	198299.18266	78925.1359044	171470.319852	42152.0662812	107965.556025	32450.7908367	33437.9900156	66252.9896084
NODE_73250_length_2200_cov_7.280653	0.0	0.0	0.0	2172.76649744	0.0	0.0	0.0	0.0	0.0	0.0	1338.6208876	3727.7768486	2078.65882353	3775.89975391	0.0	2014.0359001	2207.27072486	1298.03246426	0.0	0.0
NODE_73559_length_2193_cov_7.485968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18718.4464792	0.0	0.0	25413.2314612	0.0	6493.50052203	38384.6507611	1380.99713316
NODE_74655_length_2169_cov_3.117313	3897.67999574	0.0	1365.91948834	0.0	4020.44097329	3183.24446736	1716.54210153	3149.30312562	1356.4603948	2344.45611981	1468.02408705	0.0	0.0	2682.78364574	0.0	1036.62226381	1106.25452036	0.0	1096.67005893	1809.30753211
NODE_74700_length_2168_cov_1.971604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14588.5062116	1262.14059329	1156.24630841	3027.6101365	2212.68408621	0.0	1096.74536181	4150.91313494
NODE_74746_length_2166_cov_256.842255	140005.126269	31704.4827016	153918.756649	197085.448649	109349.385658	84301.6482667	599660.031852	322452.151844	310133.304306	358509.761939	184890.826079	169151.482252	255829.025917	94677.3358388	279852.331603	63588.5704978	191167.957774	59861.0074105	58135.6063028	92718.0624323
NODE_75008_length_2161_cov_3.526591	2600.01942091	14724.2504234	2701.46231487	3271.02645981	1341.09057977	4685.07284884	0.0	0.0	2714.60921359	4691.79679156	0.0	4985.54949456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODE_75649_length_2148_cov_248.666985	81840.6625881	18354.7987594	89504.8248563	109047.951019	38936.5785464	43070.3205911	308632.795499	184385.275037	183071.450276	217451.543844	90206.5729142	67375.1790976	96170.3340271	49808.5085885	137311.692016	51170.7427311	77765.0771637	16013.6910725	24417.1949938	40188.2343144
NODE_75766_length_2146_cov_4.815399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41665.0393879	2495.77982274	0.0	1264.62617602	12739.3606619	2021.49821429	0.0	2606.64128382	8787.55050708	0.0
NODE_78928_length_2082_cov_4.399605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22964.8482762	0.0	0.0	0.0	20949.3055707	5077.30151462	0.0	3930.01888295	8828.96352601	0.0
NODE_79042_length_2080_cov_4.321975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39181.7608677	1254.8053143	0.0	1272.45420146	10476.3230035	2031.22501771	0.0	2620.44566648	5518.94005686	0.0
NODE_79093_length_2079_cov_4.185771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27024.1241619	1254.91575001	0.0	1272.57857764	12805.4170679	1015.6888177	0.0	2620.66443973	6623.23256353	0.0
NODE_79865_length_2063_cov_80.094124	31276.5995146	6837.02275473	16667.0270357	14157.0631506	8486.68713552	8104.04348876	145542.027999	86901.9260171	65607.3217725	58228.4964213	5440.55380309	6650.58230577	21401.0746054	0.0	21260.3243527	6400.45403048	2408.44548314	0.0	0.0	1516.081676
NODE_79942_length_2062_cov_3.989038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29768.4869483	0.0	0.0	1274.69504255	16320.1501895	4068.008099	0.0	2624.39090691	6631.88834552	0.0
NODE_80354_length_2053_cov_478.423924	159545.603782	27825.4959315	111829.310047	178857.367604	50123.4210541	70262.2552329	431993.847889	263952.877757	252038.097894	306940.018618	143367.141085	110685.237053	166165.588171	73496.805493	186170.869483	78991.9917558	113922.562231	37703.5540913	39819.2196222	81011.9650717
NODE_81214_length_2037_cov_241.308274	84036.9291382	11414.5210164	72389.76518	101582.849806	51560.2665024	45712.9779133	293962.748221	168791.071883	143995.69177	201447.754179	103054.877081	61720.2692267	105417.454107	58782.7653066	87609.6735879	34645.2685982	68226.4651034	22355.054366	16612.2979839	34968.0506735
NODE_81323_length_2035_cov_227.183333	63038.5511437	11986.8455439	60108.6819036	102709.308639	33928.0553612	15765.6246479	308546.510218	179970.352	142649.65457	154075.365135	78660.6774495	54172.5181738	86458.6940758	38344.3665137	88792.6464101	27516.7550784	72713.2933012	19728.4687382	15507.2816293	39171.1648528
NODE_81931_length_2024_cov_9.943118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10554.8140138	0.0	2338.81297873	31144.1948782	0.0	5265.98103061	55432.0360169	0.0
NODE_82371_length_2015_cov_252.789286	28943.0507594	20005.0452877	17793.8627031	24350.2741475	12239.0060156	22107.7112677	11325.4822607	44676.4998223	39848.911613	37993.7691533	93742.16726	130000.687365	111978.192114	137042.733706	55004.2067618	34706.0093819	51551.5542376	72464.7948159	47706.3446258	79884.5245086
NODE_82575_length_2011_cov_216.222904	53958.3636126	10862.8489693	79419.2122596	89693.2127453	36732.1794293	41070.6762313	275133.592044	169195.491415	120964.907244	166282.653564	72030.2598581	63130.6241973	78203.833456	25626.1252733	128291.65645	24506.2727387	58296.9722833	25042.1963604	29964.9307386	36451.804928
NODE_82842_length_2007_cov_2.466189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14954.9744787	1263.08435875	0.0	0.0	11855.3572915	2042.85243845	0.0	2636.96229389	1110.17609983	0.0
NODE_82799_length_2007_cov_242.586578	67142.7390706	14869.0317069	54793.4955023	105242.805671	38108.4275977	33183.4214611	302742.156055	164468.470699	154011.690579	167531.015593	100606.189087	70732.7364671	97264.3360009	35891.5753666	99544.0478225	32685.6291771	69533.4504358	23732.6585397	16652.6435422	43477.6419078
NODE_83202_length_2000_cov_7.711054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6347.686581	0.0	0.0	23506.2147984	0.0	0.0	48113.2661266	0.0
NODE_83422_length_1997_cov_2.472709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4082.27218674	0.0	0.0	0.0	25786.6898604	3066.78182136	0.0	0.0	1111.09419759	0.0
NODE_84235_length_1982_cov_3.329009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42240.7606012	0.0	0.0	2570.49928345	12910.3548843	4094.12521241	0.0	1321.47517458	5562.45185742	0.0
NODE_84632_length_1975_cov_4.019792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20452.1836542	0.0	0.0	1286.22286648	24662.3937207	6144.79266161	0.0	3966.98548066	2226.30047758	0.0
NODE_84945_length_1969_cov_21.619122	14531.7608691	0.0	8250.6291244	56745.0875942	16398.1615356	1585.24070203	0.0	8013.0040146	1380.00495756	7154.1092779	0.0	1267.68260764	29714.7199067	129993.35638	15275.4054511	0.0	4502.06752092	2646.13325987	1113.72044073	0.0
NODE_85275_length_1963_cov_224.242138	58159.4530269	8604.8999775	82557.5510083	94641.7553735	43756.9700655	28549.1471341	256702.834474	186011.136074	142222.407223	152707.899298	87359.617408	38052.8762662	99817.816361	34773.5638289	96404.7135196	25629.3376628	70948.5074191	25152.3858029	18943.0134683	45065.6258328
NODE_85823_length_1954_cov_2.630858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8196.8686233	2539.11472816	10628.7824809	1289.19209671	5883.14974856	3077.89259369	1127.15067318	14574.2825318	2230.32800418	0.0
NODE_86078_length_1949_cov_227.925554	56912.4534543	8613.65598355	56497.0539156	76954.6001286	24651.2164123	26996.1143741	180552.322609	149336.856198	111996.799183	113490.220383	62872.3187307	55888.3706181	85074.4769223	29667.9395208	80047.5142824	30792.2199602	37214.1632182	17232.3454334	22313.0212706	31024.6280737
NODE_86244_length_1947_cov_4.780127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30075.0678282	3811.33350506	0.0	1290.19950006	20015.5609962	1026.58486037	0.0	2651.63697152	10042.6201645	0.0
NODE_86531_length_1942_cov_4.927398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1195.44664066	28721.6747037	0.0	0.0	2581.8477351	12957.22987	3081.09664563	0.0	2652.90868087	8930.70207826	0.0
NODE_87066_length_1933_cov_16.096912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19174.0162933	0.0	1178.9175218	83255.2928921	0.0	1327.60869616	134067.503265	2824.86572873
NODE_87557_length_1926_cov_3.379476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26026.3236468	2546.29910988	0.0	0.0	18875.0881581	6170.87942539	0.0	1328.51451905	2235.85896809	0.0
NODE_87607_length_1925_cov_4.152941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32878.5519688	1273.28093671	0.0	0.0	15337.4572131	4114.2867231	0.0	0.0	11180.2978414	0.0
NODE_87698_length_1923_cov_17.743041	41132.5394717	2876.76722591	31781.8236167	35641.5588428	15108.762936	11141.92219	73146.3580696	57960.5110519	66539.9006952	69465.7595312	20553.0952137	25470.8443728	31990.8423471	9056.04082259	88502.061416	9258.79133353	21481.8503446	3986.716441	4472.92441346	26863.0497405
NODE_87794_length_1922_cov_3.375469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26036.4594845	0.0	0.0	0.0	14161.6702083	2057.69375612	0.0	1329.035663	3354.99655443	0.0
NODE_87852_length_1921_cov_3.025723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24668.5281654	1273.80415427	0.0	1294.0183832	12982.7624424	1028.93872004	0.0	0.0	4473.73283342	0.0
NODE_87923_length_1919_cov_230.159871	53094.9959821	13812.6569726	55296.8215995	79474.8749821	30231.3633067	28661.083973	220153.82427	124022.280242	123425.880175	153364.957552	63054.1236444	44592.3641937	85345.6641925	31063.6201875	79091.8477367	27786.3046985	38456.7747867	13294.2913554	12304.9879723	36774.7716126
NODE_88370_length_1912_cov_3.642973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19203.5936335	1274.99357119	0.0	0.0	23625.2874683	3089.3108445	0.0	1330.35199492	6716.08463058	0.0
NODE_89123_length_1900_cov_4.132791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31586.4018652	0.0	0.0	1297.19788141	23652.6618158	6185.36492203	0.0	2663.90374928	5602.913451	0.0
NODE_89953_length_1887_cov_3.716157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27661.7035376	0.0	0.0	0.0	7104.83533261	3096.39123996	0.0	0.0	3434.59643848	0.0
NODE_90353_length_1881_cov_4.129244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22015.4228359	1279.19208236	0.0	0.0	16587.7960762	5060.6434325	0.0	0.0	6735.45858095	0.0
NODE_90978_length_1871_cov_3.089207	5335.22803539	8087.51460601	5559.56302817	4504.92776946	6909.79038363	1599.46024574	1637.76977799	1618.92266767	0.0	2408.1871055	23415.4628466	1280.58180393	0.0	2603.46106078	13046.2963106	7235.75772674	2273.51930645	0.0	11236.448416	4264.43028058
NODE_91197_length_1867_cov_243.050773	57377.5154329	14446.6179274	66745.6514993	95780.0528494	30417.8755914	20801.0138162	231010.454892	129570.671469	125491.124109	121665.018205	73031.445414	53808.0426482	83694.7651147	40373.4433816	100852.915491	25851.7975885	52313.443094	16037.7410124	11240.760258	41240.4716723
NODE_91491_length_1863_cov_58.749447	24028.515254	5780.50761959	5564.72644448	4509.6776045	8299.84124031	8003.49499782	136035.129517	56712.1513	50218.0789427	36153.5216001	5514.10519432	6408.53952276	12882.0390089	1303.01154603	1186.98592619	3103.3975932	2328.61554742	0.0	4498.03721758	7113.48256947
NODE_93694_length_1831_cov_4.555743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37347.2331795	0.0	0.0	1308.27393272	13100.1042093	3113.07918837	0.0	1341.63939948	4512.22835967	0.0
NODE_93793_length_1830_cov_1.727887	0.0	579.621629792	1396.65065867	2264.91054941	0.0	0.0	0.0	1626.37943183	0.0	0.0	0.0	0.0	2155.35015488	1308.44137447	0.0	0.0	0.0	0.0	1128.17092909	0.0
NODE_97120_length_1780_cov_4.835942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37561.0560225	0.0	0.0	0.0	4790.15056896	2086.24201352	0.0	1349.38479587	6804.1472917	0.0
NODE_98206_length_1765_cov_2.842690	2699.01604307	1748.74116538	2816.32229999	0.0	0.0	1616.96126125	1654.82660836	1639.06652096	0.0	3655.72097761	0.0	0.0	2172.90407643	6599.39825525	2399.14426427	0.0	2301.2570576	1351.76429774	1135.85804937	0.0
NODE_98354_length_1763_cov_3.394614	6749.13044244	5247.17372815	1408.53088052	1143.41230707	8408.72040468	0.0	1655.17119254	1639.47574089	0.0	1218.86676749	0.0	0.0	0.0	0.0	0.0	2090.02582583	5754.55025837	10816.6885358	0.0	0.0
NODE_98447_length_1761_cov_232.130715	45904.937078	11079.3829599	43676.0042631	96075.4955392	40653.4288984	27500.4053523	226805.85109	144309.88454	143961.531892	162148.450842	71106.3564122	49291.6114494	97831.6255914	39618.5407216	100028.655103	33447.6361315	62164.3593471	17581.3053894	12499.8846374	30227.9544145
NODE_98613_length_1759_cov_4.698944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26496.8759884	0.0	0.0	1320.98787331	3601.19305449	3136.3938742	1151.47532657	2705.46257861	4546.40631709	0.0
NODE_98945_length_1755_cov_4.495294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8702.98577966	0.0	0.0	27193.8878461	0.0	1353.378495	14917.4885767	2880.9688194
NODE_99207_length_1751_cov_2.959906	1351.75351282	583.660158079	0.0	0.0	0.0	1619.46169713	0.0	0.0	0.0	0.0	0.0	9091.458227	2176.89427439	10579.856769	4806.03405787	10463.7519788	1152.61301414	5416.12675098	3412.80797677	0.0
NODE_100696_length_1732_cov_4.134168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2798.24024386	1301.94446635	0.0	0.0	28702.1766804	5242.8900796	0.0	1357.17866144	4560.10002531	0.0
NODE_101511_length_1721_cov_8.810924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6557.15240684	0.0	2411.57313106	27296.8754203	0.0	2718.07781087	49558.8904298	4339.94401733
NODE_101827_length_1717_cov_7.827316	0.0	0.0	1417.35354764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2803.44333178	5218.01041623	0.0	5316.09423249	0.0	0.0	1157.59851476	1359.72373229	0.0	0.0
NODE_102126_length_1713_cov_8.674910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6564.40366778	0.0	0.0	28952.6450824	0.0	2720.82083376	53216.1921618	1448.14182648
NODE_102484_length_1709_cov_3.460701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16837.5867164	1305.89034013	0.0	1330.61007515	13283.0328048	4205.29190059	0.0	0.0	5715.21723379	0.0
NODE_102921_length_1703_cov_5.364684	1359.79405212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7021.00316079	2613.88191389	2191.19560359	1331.81219099	3625.32258085	0.0	1159.72026905	6810.73582416	9150.77807532	0.0
NODE_103251_length_1699_cov_7.566302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4384.86564149	0.0	0.0	25261.0595916	0.0	0.0	35475.9853602	0.0
NODE_103713_length_1694_cov_3.154973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25304.7627923	1308.53514329	0.0	1333.63587955	10888.1417879	2106.32305954	0.0	0.0	2290.13124447	0.0
NODE_103762_length_1693_cov_8.117216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1406.00140482	0.0	8777.20873931	0.0	0.0	18959.134604	0.0	0.0	49243.6694808	2903.90405667
NODE_104007_length_1690_cov_32.890520	2780.83678413	0.0	4113.78662143	2629.50684588	12747.6498208	0.0	16684.3680528	31349.138296	9969.87994393	12402.2356605	9468.18317345	12734.9328234	8780.97132053	3421.18923646	12464.1236185	3160.97443728	9293.85072122	0.0	2291.22341954	8434.75029382
NODE_104029_length_1690_cov_7.682569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2195.2432803	0.0	0.0	21153.7992038	0.0	2728.88329076	41336.243757	0.0
NODE_105314_length_1674_cov_410.616430	125573.091126	23521.0216854	55619.7986821	124088.670559	83774.2481239	55560.0017389	579034.685779	301187.650466	222667.630836	301600.434415	87388.7319835	78729.1114159	72534.9320796	34574.6527519	106731.941526	27447.5229012	40749.0364999	17775.2428743	25252.2322407	34936.2042176
NODE_106733_length_1658_cov_8.004367	1367.84967693	1766.97716689	0.0	0.0	1423.48519627	0.0	10048.1581552	4987.89742222	8583.10917575	3706.49430474	4237.54244837	2630.24617653	8822.16592315	4023.54186753	6076.91791844	0.0	4667.38120678	2740.55761593	1150.09719308	2917.78389114
NODE_107075_length_1654_cov_5.387117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2408.67419804	0.0	1216.02363824	16932.1584604	0.0	0.0	28766.8224363	0.0
NODE_107405_length_1650_cov_223.124138	46557.4982367	10021.2274018	42939.2039239	67540.3453298	21379.6310817	19668.286777	216243.031641	113189.158393	100248.911143	111318.473	62218.2164589	43448.9793794	66245.8323234	41630.3375699	80299.9564494	16940.5784233	46726.4752719	20576.7234861	24176.2864768	26289.5268294
NODE_107454_length_1650_cov_4.618809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31109.1091533	0.0	0.0	0.0	9733.3274374	2117.57210071	0.0	1371.78202729	5756.2578044	0.0
NODE_107415_length_1650_cov_42.827586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22081.9446938	0.0	8516.6623562	81217.4176245	0.0	8230.6887021	149035.325004	4381.58838569
NODE_107842_length_1646_cov_2.421747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2829.64983679	0.0	2209.53321198	1343.78893633	0.0	4237.26237288	0.0	4117.61813983	1151.83337938	1461.35447312
NODE_107970_length_1644_cov_9.667086	20556.9928119	3539.13896561	14326.2576924	16319.9702483	7420.83699131	13122.2198366	40260.5288488	35409.8153961	26092.2859387	45659.9374449	53778.152219	14624.4523391	29062.2582682	18819.1943867	46270.2412621	23310.7893294	14029.9181181	6962.76642698	23042.5269737	5943.5044498
NODE_108067_length_1643_cov_5.792191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2210.54257746	0.0	1217.80115263	19074.8617457	0.0	0.0	40415.2696139	0.0
NODE_108399_length_1640_cov_2.053628	1371.22355445	590.107150417	2867.02463459	2333.0683517	1427.62025051	0.0	1678.34125661	3333.94351736	2868.33210414	0.0	2831.99249848	2637.10450534	0.0	1345.11148538	0.0	0.0	0.0	0.0	0.0	1462.60329436
NODE_109441_length_1628_cov_4.813096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21275.5576253	2641.78030879	0.0	0.0	8541.9078673	2123.47270705	0.0	2752.01459866	3463.49051678	0.0
