# Constructed from biom file
#OTU ID	SG1-TOP-2017-02mt-9am-DNA-10	SG1-TOP-2017-02mt-9am-DNA-3	SG1-TOP-2016-02mt-9b	SG1-TOP-2017-02mt-9am-DNA-6	SG1-TOP-2017-02mt-9am-DNA-9	SG1-TOP-2014-09-5	SG1-TOP-2014-09-7	SG1-TOP-2017-02mt-9am-DNA-1	SG1-TOP-2017-02mt-9am-DNA-12	SG1-TOP-2016-02mt-17b	SG1-TOP-2017-02mt-8pm-DNA-1	SG1-TOP-2017-02mt-9am-DNA-11	SG1-TOP-2016-02mt-13a	SG1-TOP-2017-02mt-9am-DNA-2	SG1-TOP-2014-09-2	SG1-TOP-2014-09-1	SG1-TOP-2017-02mt-8pm-DNA-3	SG1-TOP-2017-02mt-8pm-DNA-2	SG1-TOP-2015-06-3	SG1-TOP-2016-02mt-3-1	SG1-TOP-2014-09-9	SG1-TOP-2017-02mt-9am-DNA-5	SG1-TOP-2015-06-8	SG1-TOP-2016-02mt-1-2	SG1-TOP-2014-09-10	SG1-TOP-2014-09-6	SG1-TOP-2015-06-9	SG1-TOP-2017-02mt-9am-DNA-8	SG1-TOP-2017-02mt-9am-DNA-7	SG1-TOP-2015-06-7	SG1-TOP-2016-02mt-10-1	SG1-TOP-2014-09-8	SG1-TOP-2017-02mt-9am-DNA-4	SG1-TOP-2015-06-6	SG1-TOP-2016-02mt-2-2	SG1-TOP-2014-09-3	SG1-TOP-2017-02-9am-1	SG1-TOP-2015-06-1	SG1-TOP-2016-02-1a	SG1-TOP-2016-02mt-17a	SG1-TOP-2016-02mt-13b	SG1-TOP-2016-02-17a	SG1-TOP-2016-02-9b	SG1-TOP-2016-02mt-1a	SG1-TOP-2016-02-9a	SG1-TOP-2016-02-13a	SG1-TOP-2015-06-2	SG1-TOP-2016-02-1b	SG1-TOP-2015-06-4	SG1-TOP-2014-09-4	SG1-TOP-2017-02-9am-2	SG1-TOP-2016-02mt-1b	SG1-TOP-2016-02-17b	SG1-TOP-2016-02-13b	SG1-TOP-2015-06-5	taxonomy
HM152714.1.1486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Nocardiaceae; D_5__Rhodococcus; D_6__Rhodococcus rhodochrous
New.ReferenceOTU52	11.0	20.0	4.0	9.0	6.0	3.0	3.0	11.0	7.0	4.0	21.0	10.0	2.0	9.0	0.0	3.0	12.0	13.0	2.0	1.0	1.0	7.0	0.0	1.0	1.0	1.0	1.0	8.0	7.0	1.0	4.0	0.0	13.0	1.0	4.0	0.0	1.0	0.0	0.0	6.0	7.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	2.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halovenus
New.ReferenceOTU8	79.0	34.0	33.0	6.0	23.0	3.0	4.0	10.0	46.0	14.0	17.0	12.0	10.0	22.0	2.0	18.0	12.0	34.0	11.0	54.0	74.0	14.0	10.0	16.0	29.0	6.0	6.0	24.0	22.0	14.0	27.0	1.0	18.0	12.0	26.0	89.0	13.0	1.0	9.0	36.0	20.0	18.0	8.0	67.0	10.0	9.0	6.0	15.0	11.0	7.0	7.0	42.0	5.0	5.0	17.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Salinarchaeum; D_6__uncultured haloarchaeon
New.ReferenceOTU9	433.0	342.0	441.0	218.0	239.0	48.0	61.0	444.0	599.0	280.0	462.0	218.0	194.0	375.0	4.0	50.0	553.0	709.0	232.0	180.0	39.0	360.0	114.0	246.0	29.0	61.0	182.0	495.0	277.0	135.0	482.0	23.0	353.0	102.0	215.0	40.0	38.0	26.0	78.0	165.0	698.0	67.0	98.0	425.0	87.0	82.0	97.0	113.0	113.0	62.0	37.0	380.0	123.0	110.0	166.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halapricum
New.ReferenceOTU0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halovenus; D_6__uncultured haloarchaeon
New.ReferenceOTU1	782.0	696.0	478.0	564.0	554.0	363.0	337.0	1703.0	343.0	347.0	532.0	525.0	304.0	902.0	59.0	320.0	1897.0	1497.0	424.0	437.0	336.0	973.0	223.0	448.0	509.0	359.0	284.0	664.0	1092.0	339.0	352.0	366.0	885.0	247.0	260.0	259.0	80.0	140.0	61.0	459.0	813.0	134.0	103.0	504.0	88.0	122.0	366.0	164.0	136.0	402.0	126.0	445.0	184.0	111.0	273.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Natronomonas
New.ReferenceOTU2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halovenus
New.ReferenceOTU3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__uncultured
New.ReferenceOTU4	9.0	11.0	44.0	101.0	7.0	20.0	36.0	161.0	61.0	28.0	71.0	32.0	10.0	139.0	0.0	0.0	70.0	87.0	22.0	18.0	22.0	36.0	17.0	13.0	2.0	34.0	15.0	102.0	71.0	7.0	7.0	14.0	27.0	3.0	23.0	9.0	11.0	3.0	16.0	85.0	75.0	28.0	19.0	73.0	8.0	6.0	4.0	8.0	4.0	23.0	9.0	14.0	14.0	18.0	5.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__Halorubrum; D_6__uncultured archaeon
New.ReferenceOTU7	5.0	2.0	0.0	10.0	4.0	4.0	15.0	7.0	31.0	7.0	5.0	2.0	3.0	61.0	2.0	9.0	305.0	19.0	3.0	1.0	16.0	12.0	23.0	3.0	3.0	17.0	3.0	22.0	2.0	0.0	0.0	7.0	1.0	6.0	1.0	11.0	2.0	4.0	1.0	9.0	1.0	1.0	0.0	0.0	4.0	1.0	4.0	4.0	3.0	7.0	3.0	9.0	2.0	1.0	2.0	D_0__Archaea; D_1__Euryarchaeota; D_2__Halobacteria; D_3__Halobacteriales; D_4__Halobacteriaceae; D_5__uncultured
