	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
Amino acid metabolism;Alanine,	1.32999664759	1.06652057126	1.40007336453	1.46617973358	1.21885181592	0.861268345362	2.11653231983	1.84620200387	1.57089127164	1.71583377038	2.04174015187	1.84781871777	2.10159677368	1.63363866066	1.97601361344	1.13142902847	1.11322729371	1.14230558553	1.26923265399	1.36536337564
Amino acid metabolism;Arginine	1.72171807627	1.39651402232	1.78736656308	1.90593886828	1.61701221331	1.36257589712	2.64822513583	2.32603677747	1.98912343671	2.21491533429	2.7063012093	2.46703707303	2.74164794485	2.27764779175	2.67164810186	1.74210082585	1.66441409731	1.72389687886	2.07314736765	1.89938424044
Amino acid metabolism;Cysteine	1.21196250934	1.07205089889	1.35096244372	1.44283778061	1.12912978639	0.798695330368	2.1174755626	1.92277709908	1.59684651567	1.74996610724	2.35815419449	2.20321791541	2.48752959949	1.87558257626	2.30899022828	1.24992684775	1.14343065565	1.30051737074	1.49589398001	1.43251158273
Amino acid metabolism;Glycine,	1.31002313874	1.19312462838	1.4920640375	1.5806145749	1.21017665276	0.861724517793	2.15468717139	2.0121044663	1.70112882017	1.88182358659	2.55097307689	2.4115449181	2.5762494903	2.03508082653	2.41397212346	1.42661395767	1.42953631606	1.36945209218	1.68083341298	1.60650189655
Amino acid metabolism;Histidine	0.79142810032	0.605322467373	0.80366770057	0.881452527522	0.685620565401	0.614775669072	1.21091761133	1.06729851353	0.947503607924	1.01915803802	1.3298660874	1.37667318098	1.3584936286	1.12953288707	1.32011657844	0.904574867553	0.901377558628	0.905390319939	0.989094660238	0.89091359648
Amino acid metabolism;Lysine	1.61511988228	1.45718795864	1.76523257489	1.83182101913	1.55750259655	1.1781181795	2.24208021687	2.19630385516	1.83525370944	1.95161817491	2.96513220659	2.75161230378	2.96086963768	2.33516965217	2.72907453487	1.57324267783	1.57862453222	1.6236779765	1.84938463725	1.83844328073
Amino acid metabolism;Phenylalanine	0.603762648409	0.558586506855	0.659581603834	0.644429833092	0.569307721277	0.414036612966	0.669869718899	0.674861088995	0.620776185704	0.622077929615	0.851397463232	0.815999087206	0.877247723987	0.696066338923	0.82528353226	0.533247615312	0.5235023485	0.545082732126	0.64699356436	0.5745115651
Amino acid metabolism;Phenylalanine,	1.05825870744	0.939119632776	1.24686440247	1.35356540548	0.961437980274	0.654479869917	1.97558422263	1.7317576688	1.41987559526	1.61003788725	2.20701376146	2.00714708382	2.21531323434	1.70182952808	2.11053803942	1.06875611922	1.06595171861	1.08627641972	1.31051360354	1.20984782974
Amino acid metabolism;Tryptophan	0.82116435732	0.720221771661	0.835087461074	0.861399019955	0.764845193941	0.713681159094	1.02145796927	1.02229818486	0.911108378197	0.935044540803	1.38540314216	1.30500968653	1.34330048707	1.06470229718	1.29339792235	0.865985499366	0.88824641025	0.8453339027	0.948373628234	0.887935196176
Amino acid metabolism;Tyrosine	0.449944376551	0.387450206895	0.465477688203	0.467121808749	0.422846737891	0.383033375491	0.532374119329	0.469794152611	0.450295807289	0.458925936186	0.519889970027	0.51944744758	0.530004459438	0.482796966617	0.49821042902	0.393399819385	0.373943594811	0.350190412963	0.404448691263	0.376601735941
